,Team,Conf,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,Seed,Result,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,ADJ_T,WAB,Win%
115,2024_Duquesne,A10,37,25,107.0147,97.031,0.754978,50.0215,48.571,17.4203,11.0,32.0,19.252,29.8139,30.3229,32.5184,35.0249,49.4217,49.0108,33.9178,31.853,39.1127,37.4193,66.1264,-2.177,0.6756756756756757
116,2024_McNeese_St_,Slnd,34,30,111.082,101.699,0.733487,54.235,48.36,14.015,12.0,64.0,22.96,31.981,30.6253,40.124,33.721,52.293,46.631,38.79,33.4142,33.5278,47.6362,65.5295,0.651,0.8823529411764706
117,2024_Samford,SC,35,29,112.565,103.1132,0.731289,56.88,50.518,17.8226,13.0,64.0,21.715,30.1125,31.931,36.288,37.3289,55.024,50.3171,39.54,33.8166,41.279,39.8272,72.811,0.0354,0.8285714285714286
118,2024_Yale,Ivy,33,23,109.999,101.192,0.722793,52.191,50.417,14.327,13.0,32.0,16.2228,27.8214,24.213,27.831,29.494,51.9107,49.4131,35.0121,34.5226,35.4228,41.531,64.9318,-2.78,0.696969696969697
119,2024_Charleston,CAA,35,27,113.85,105.5178,0.704599,52.288,51.2216,14.327,13.0,64.0,16.2228,33.74,26.467,27.2326,29.39,52.589,50.8193,34.7139,34.5226,46.917,36.9171,70.351,-1.775,0.7714285714285715
120,2024_UAB,Amer,35,23,113.256,106.6195,0.6668108,50.0215,51.0206,16.8167,12.0,64.0,16.2228,35.42,31.329,40.618,31.5139,50.1189,50.2166,33.1218,34.8245,31.5308,36.6148,67.7165,-2.881,0.6571428571428571
121,2024_Vermont,AE,35,28,104.3199,98.748,0.6522113,51.6121,46.821,13.914,13.0,64.0,15.1299,22.3346,23.58,29.2277,26.837,52.975,46.528,33.3206,31.544,43.937,36.5143,63.335,-1.471,0.8
122,2024_Oakland,Horz,36,24,108.9112,104.615,0.6132125,51.9102,50.6187,15.995,14.0,32.0,16.2228,30.4118,28.8168,30.8236,26.938,51.0145,50.5176,35.584,33.9174,41.474,40.9294,66.6242,-4.398,0.6666666666666666
123,2024_Western_Kentucky,CUSA,34,22,105.5173,101.8103,0.601213,51.7115,48.678,18.4278,15.0,64.0,18.489,28.7177,26.778,32.1191,33.019,51.8112,48.692,34.3156,32.483,31.1317,40.5286,75.11,-6.6134,0.6470588235294118
124,2024_Morehead_St_,OVC,35,26,107.5138,103.9145,0.5968131,54.235,46.413,18.2263,14.0,64.0,15.4284,31.981,26.57,30.6242,32.317,55.122,45.82,35.398,31.853,45.224,31.626,64.3336,-3.59,0.7428571428571429
125,2024_Akron,MAC,35,24,105.2178,102.0105,0.5880137,51.7115,49.194,16.9174,14.0,64.0,16.7189,29.2157,25.646,32.7178,29.494,54.73,50.8193,31.7288,30.721,41.67,36.8166,65.8283,-4.6103,0.6857142857142857
126,2024_South_Dakota_St_,Sum,35,22,108.2127,105.217,0.5815138,55.217,51.3221,16.6152,15.0,64.0,16.4211,24.4303,25.132,30.1256,27.041,55.619,49.5136,36.437,35.5284,40.498,46.9361,67.915,-7.615,0.6285714285714286
127,2024_Colgate,Pat,35,25,102.9221,102.9129,0.4985162,53.353,47.943,16.2114,14.0,64.0,16.2228,25.1296,24.826,27.5319,24.513,53.457,49.1113,35.584,30.823,38.1155,40.0278,66.3259,-4.297,0.7142857142857143
128,2024_Longwood,BSth,35,21,104.1205,105.618,0.4605181,49.1248,51.9255,18.3271,16.0,64.0,19.445,36.314,25.953,39.529,36.2273,48.426,51.4226,34.0172,35.1262,28.4346,39.626,66.9225,-8.8173,0.6
129,2024_Long_Beach_St_,BW,36,21,105.1179,107.7219,0.4317191,48.5265,51.1209,17.1184,15.0,64.0,18.392,33.251,29.4198,37.855,32.317,49.322,49.9152,30.932,35.1262,28.1348,43.7345,71.623,-8.3168,0.5833333333333334
130,2024_Montana_St_,BSky,35,17,103.6216,107.121,0.4051206,54.235,52.3277,16.7159,16.0,64.0,18.579,20.5357,28.9174,30.6242,36.9284,53.651,54.0326,36.731,32.7102,41.766,34.781,68.6113,-12.8269,0.4857142857142857
131,2024_Saint_Peter_s,MAAC,33,19,97.0317,101.293,0.3803218,44.6353,47.125,19.2314,15.0,64.0,20.428,34.529,29.9217,38.051,42.534,42.3359,46.631,33.2209,32.166,31.5308,34.989,64.1338,-8.9175,0.5757575757575758
132,2024_Stetson,ASun,35,22,107.9134,114.3347,0.3415235,52.867,52.3277,15.995,16.0,64.0,13.5344,27.423,31.53,31.8208,25.521,52.1102,52.6286,35.961,34.6233,41.766,37.319,66.2261,-7.014,0.6285714285714286
133,2024_Grambling_St_,SWAC,36,21,98.9288,106.419,0.3020262,48.1275,49.7127,20.033,16.0,64.0,18.864,27.9206,32.8328,38.836,33.8214,46.9305,48.897,34.0172,34.321,29.0342,34.272,64.8323,-8.1159,0.5833333333333334
134,2024_Howard,MEAC,35,18,104.7191,113.6338,0.2800276,51.7115,51.1209,21.2346,16.0,64.0,16.6196,33.349,30.3229,42.11,38.4301,49.1235,50.9199,37.22,34.4221,39.0132,33.248,67.9156,-12.2251,0.5142857142857142
135,2024_Wagner,NEC,33,17,96.2325,105.3172,0.2625286,45.1347,48.882,15.784,16.0,64.0,16.8185,28.8174,27.7111,26.4338,30.2117,43.1358,51.0205,32.2261,30.415,37.7167,40.8291,61.5361,-11.6238,0.5151515151515151
136,2018_Villanova,BE,40,36,128.71,94.415,0.97251,59.51,48.555,15.013,1.0,1.0,18.2183,29.614,27.196,29.4286,26.732,59.03,49.0139,40.11,31.714,47.59,35.7114,68.4163,10.62,0.9
137,2018_Virginia,ACC,34,31,115.03,87.11,0.96052,52.794,44.33,14.03,1.0,64.0,20.939,27.0229,25.648,24.5344,26.224,50.1167,42.83,38.336,31.09,35.0242,40.8283,59.3351,11.31,0.9117647058823529
138,2018_Duke,ACC,37,29,122.73,93.37,0.95873,55.918,46.412,17.5116,2.0,8.0,17.3243,38.81,30.0236,34.6134,22.31,56.015,45.417,37.264,32.022,36.3193,36.8147,69.791,6.69,0.7837837837837838
139,2018_Purdue,B10,37,30,123.62,96.134,0.94764,57.75,47.019,15.829,2.0,16.0,17.722,28.0197,28.0141,35.6106,24.28,54.14,45.522,42.02,33.267,40.1101,34.475,67.5209,7.66,0.8108108108108109
140,2018_Cincinnati,Amer,36,31,112.156,87.92,0.94285,51.2157,43.32,17.073,2.0,32.0,21.619,38.52,28.215,36.097,26.833,50.2163,41.42,35.3146,30.96,35.323,37.8197,65.0322,6.011,0.8611111111111112
141,2018_Kansas,B12,39,31,122.54,96.742,0.93816,57.58,49.176,16.652,1.0,4.0,18.2183,29.4145,31.2283,27.0329,24.61,55.62,48.6117,40.11,33.376,41.283,39.1234,68.7146,8.24,0.7948717948717948
142,2018_Michigan,B10,41,33,114.734,90.73,0.93727,53.956,47.736,14.03,3.0,2.0,19.599,25.5274,24.934,30.7257,30.09,54.733,46.852,35.2154,33.267,43.159,30.26,64.7327,6.98,0.8048780487804879
143,2018_West_Virginia,B12,37,26,121.27,96.235,0.93458,50.4189,49.9118,16.544,5.0,16.0,23.32,37.04,30.1241,31.3236,44.1337,48.8207,45.417,35.3146,38.0314,38.4141,38.622,70.079,4.614,0.7027027027027027
144,2018_Michigan_St_,B10,35,30,119.211,94.717,0.93409,56.912,42.71,19.2231,3.0,32.0,14.634,37.04,26.677,35.998,30.711,55.224,38.41,40.11,33.7102,36.3193,35.5101,66.8238,8.05,0.8571428571428571
145,2018_Xavier,BE,35,29,121.35,97.755,0.92381,55.918,49.9118,17.285,1.0,32.0,15.7315,30.2124,23.114,41.024,25.617,55.916,49.8165,37.264,33.485,35.8213,41.1289,70.561,8.83,0.8285714285714286
146,2018_North_Carolina,ACC,37,26,121.08,97.45,0.923611,52.0123,50.1131,16.758,2.0,32.0,16.3295,37.43,25.546,28.0314,26.022,51.0136,45.316,35.9109,38.0314,35.1238,40.9286,71.441,7.17,0.7027027027027027
147,2018_Tennessee,SEC,35,26,114.536,92.46,0.921812,50.8173,46.714,17.914,3.0,32.0,20.453,33.44,31.1279,35.5107,37.6264,47.3275,46.135,38.045,31.817,35.7217,36.5134,65.9282,6.41,0.7428571428571429
148,2018_Gonzaga,WCC,37,32,117.615,95.221,0.918813,57.011,47.123,16.135,4.0,16.0,17.4236,33.046,23.114,32.1214,29.165,58.25,44.11,36.884,35.0168,39.4116,35.7114,69.4108,4.912,0.8648648648648649
149,2018_Texas_Tech,B12,37,27,113.149,91.84,0.916514,52.0123,46.412,17.8131,3.0,8.0,21.717,32.948,28.7176,39.337,38.0271,51.113,45.114,35.9109,32.331,33.5276,38.4214,66.3262,4.713,0.7297297297297297
150,2018_Ohio_St_,B10,34,25,116.322,94.616,0.914615,54.149,48.761,17.181,5.0,32.0,17.9206,30.2124,25.241,31.1243,29.574,54.733,46.135,35.3146,35.1177,34.226,39.9259,67.0235,4.515,0.7352941176470589
151,2018_Florida,SEC,34,21,115.626,94.213,0.912717,50.8173,48.761,14.36,6.0,32.0,20.076,28.7175,30.5251,32.6199,32.4151,47.6263,46.646,37.077,35.2186,40.493,33.444,67.3221,1.436,0.6176470588235294
152,2018_Houston,Amer,35,27,115.229,94.314,0.908818,53.375,45.56,17.5116,6.0,32.0,19.1122,33.831,25.855,32.6199,41.6319,50.5153,43.87,38.732,32.331,37.2168,37.9198,68.2172,2.526,0.7714285714285715
153,2018_Butler,BE,35,21,116.42,95.727,0.905419,54.054,51.9226,15.726,10.0,32.0,19.599,27.621,24.628,26.1335,35.3225,54.337,49.5159,35.7124,37.3291,37.416,37.6186,67.9189,1.733,0.6
154,2018_Kentucky,SEC,37,26,116.223,96.032,0.89952,51.8131,46.817,18.618,5.0,16.0,16.8269,35.78,31.0275,44.04,32.3149,51.2124,48.089,35.7124,30.14,25.8344,42.631,68.814,4.316,0.7027027027027027
155,2018_Clemson,ACC,35,25,112.952,93.48,0.897821,52.986,47.227,17.4103,5.0,16.0,17.4236,27.2221,26.368,33.5169,27.239,51.6106,43.98,36.691,35.2186,39.9104,37.4178,66.0277,4.018,0.7142857142857143
156,2018_Seton_Hall,BE,34,22,118.214,98.566,0.890022,52.986,50.3143,17.8131,8.0,32.0,17.722,34.322,28.4162,35.212,29.885,52.086,50.0176,36.596,33.8109,33.1284,37.7191,69.5102,2.524,0.6470588235294118
157,2018_Creighton,BE,33,21,116.619,97.757,0.883523,57.49,50.1131,15.622,8.0,64.0,15.8313,22.5326,24.628,26.5333,24.812,58.74,50.0176,37.264,33.695,44.936,37.4178,71.046,2.128,0.6363636363636364
158,2018_TCU,B12,33,21,119.81,100.896,0.879124,56.515,52.3241,17.8131,6.0,64.0,17.4236,34.224,26.162,34.1151,30.5106,55.126,50.118,39.42,37.6303,35.2232,35.6109,68.8143,2.227,0.6363636363636364
159,2018_Wichita_St_,Amer,33,25,121.36,103.0143,0.866925,55.125,49.493,16.544,4.0,64.0,16.3295,35.41,22.68,34.813,33.2173,53.844,46.032,38.141,36.3246,39.2123,40.4274,68.8136,3.42,0.7575757575757576
160,2018_Auburn,SEC,34,26,114.339,97.349,0.865026,50.8173,49.7109,16.44,4.0,32.0,20.744,32.164,28.0141,39.836,38.1273,48.7215,47.777,35.7124,35.1177,43.258,39.6253,72.619,4.317,0.7647058823529411
161,2018_Texas_A_M,SEC,35,22,111.559,95.118,0.862827,51.415,46.918,19.2231,7.0,16.0,15.3327,33.93,27.3106,32.0217,27.643,52.565,45.726,32.9271,32.639,33.0288,37.6186,69.0119,1.931,0.6285714285714286
162,2018_Florida_St_,ACC,35,23,113.448,96.741,0.862628,53.278,48.45,17.8131,9.0,8.0,19.4106,32.36,29.8228,37.073,32.4151,53.646,45.417,35.0162,35.5206,36.8175,37.7191,71.343,1.043,0.6571428571428571
163,2018_Miami_FL,ACC,32,22,113.545,96.844,0.861829,53.181,49.071,16.864,6.0,64.0,18.8143,29.1161,28.215,29.1293,28.147,52.279,48.8127,36.499,32.842,36.0205,35.6109,67.0233,2.722,0.6875
164,2018_Kansas_St_,B12,37,25,109.881,94.011,0.85653,52.61,49.176,17.285,9.0,8.0,21.619,25.926,31.9301,33.8158,36.8251,53.45,48.9131,34.1213,33.055,36.8175,39.9259,65.2314,2.523,0.6756756756756757
165,2018_Virginia_Tech,ACC,33,21,115.527,98.974,0.855831,57.75,50.4147,17.073,8.0,64.0,18.616,23.9306,29.4209,36.585,29.471,57.37,49.2148,38.831,34.7152,39.9104,42.8313,69.012,1.339,0.6363636363636364
166,2018_Texas,B12,34,19,109.682,94.112,0.853132,50.0203,48.345,17.073,10.0,64.0,18.0199,29.4145,29.1199,33.0188,26.224,51.2124,47.571,32.0313,33.267,38.1147,35.29,65.4312,1.337,0.5588235294117647
167,2018_Arizona,P12,35,27,117.217,100.794,0.850835,56.316,49.9118,17.5116,4.0,64.0,16.7274,33.244,25.14,36.977,31.2121,56.71,47.777,36.981,35.8219,32.0302,35.6109,67.1229,3.819,0.7714285714285715
168,2018_San_Diego_St_,MWC,33,22,110.576,95.12,0.847536,51.7137,48.658,17.073,11.0,64.0,19.0127,31.681,25.037,35.1124,29.678,52.086,47.881,34.1213,33.267,35.9209,39.9259,68.8138,-1.671,0.6666666666666666
169,2018_Arkansas,SEC,35,23,117.018,100.897,0.847137,53.861,50.4147,15.115,7.0,64.0,19.4106,28.8171,31.7297,37.469,40.831,51.2124,48.298,39.518,35.7213,32.1299,41.6298,69.885,2.821,0.6571428571428571
170,2018_Loyola_Chicago,MVC,38,32,110.868,95.729,0.842941,57.75,47.431,19.1222,11.0,4.0,19.4106,22.1332,25.958,32.221,25.215,56.611,47.158,39.816,32.022,35.4224,36.9151,65.2316,2.029,0.8421052631578947
171,2018_Nevada,MWC,37,29,119.113,103.0142,0.841543,54.829,49.493,13.51,7.0,16.0,18.0199,26.724,29.3204,36.391,30.194,52.181,50.7206,39.225,31.714,40.493,38.622,69.5101,2.525,0.7837837837837838
172,2018_Missouri,SEC,33,20,111.462,96.438,0.841244,54.149,46.714,20.8312,8.0,64.0,16.0307,30.312,27.9136,38.352,30.3101,50.3159,45.417,39.026,32.741,45.626,36.2127,65.63,0.4548,0.6060606060606061
173,2018_Oklahoma,B12,32,18,114.932,99.884,0.834746,53.571,51.0179,17.397,10.0,64.0,16.8269,28.4188,30.0236,33.2178,25.617,53.351,49.1141,35.9109,36.224,40.592,37.2165,75.54,1.141,0.5625
174,2018_Syracuse,ACC,37,23,106.3134,92.45,0.833647,46.9323,46.21,19.1222,11.0,16.0,19.599,34.715,30.4247,40.528,31.4125,46.6299,45.114,31.7325,31.817,32.9291,44.5337,62.8346,-0.4256,0.6216216216216216
175,2018_Davidson,A10,33,21,117.316,102.7132,0.821751,57.49,51.2191,14.57,12.0,64.0,16.2302,22.6323,23.418,24.6343,29.678,56.513,50.3191,38.928,35.0168,48.46,41.7303,64.3334,-2.882,0.6363636363636364
176,2018_N_C__State,ACC,33,21,116.025,101.7114,0.819352,53.474,51.6214,16.864,9.0,64.0,20.453,33.44,32.0307,34.2148,33.7189,52.181,53.6297,37.264,31.613,34.4257,32.225,71.635,0.944,0.6363636363636364
177,2018_Arizona_St_,P12,32,20,116.124,102.513,0.808355,53.861,50.6158,14.79,11.0,64.0,20.453,28.0197,30.6257,41.319,32.7163,53.256,50.2187,36.499,34.2126,41.381,39.9259,71.538,-1.266,0.625
178,2018_Alabama,SEC,36,20,108.2103,95.73,0.803257,51.9128,47.84,20.3288,9.0,32.0,18.7152,29.4145,30.9271,41.913,36.5244,53.549,46.954,32.6287,32.842,35.622,37.9198,68.715,-1.164,0.5555555555555556
179,2018_Providence,BE,35,21,108.892,96.336,0.802059,49.6219,50.3143,17.4103,10.0,64.0,19.0127,28.9166,29.0193,38.649,31.8136,49.5187,51.5237,33.2257,32.228,32.9291,36.313,67.1231,2.03,0.6
180,2018_South_Dakota_St_,Sum,35,28,114.243,101.3105,0.798561,54.341,50.0127,14.03,12.0,64.0,14.2347,24.6296,23.317,35.4112,25.617,50.7146,49.8165,39.323,33.695,43.75,38.4214,70.367,0.646,0.8
181,2018_Rhode_Island,A10,34,26,110.078,97.654,0.797262,51.1162,50.4147,15.317,7.0,32.0,22.66,31.097,28.215,30.1273,40.6308,50.4157,50.62,35.2154,33.267,32.0302,30.71,68.4161,1.634,0.7647058823529411
182,2018_UCLA,P12,33,21,114.242,101.611,0.794163,53.766,49.176,16.652,11.0,64.0,14.5342,28.5182,26.989,35.5107,29.781,51.4114,47.362,38.141,34.6143,40.493,39.4241,70.369,-0.0352,0.6363636363636364
183,2018_New_Mexico_St_,WAC,34,28,107.212,95.423,0.791264,51.6141,46.09,17.4103,12.0,64.0,19.0127,33.831,22.57,29.1293,33.0169,52.086,45.726,34.0218,31.11,36.5185,36.7143,68.2175,1.338,0.8235294117647058
184,2018_Buffalo,MAC,36,27,114.933,103.1145,0.776666,54.829,48.864,16.544,13.0,32.0,18.1191,31.97,29.1199,29.9278,39.5297,54.337,48.4102,37.173,33.161,40.493,33.65,72.618,-1.368,0.75
185,2018_St__Bonaventure,A10,34,26,109.98,100.086,0.747277,51.6141,49.071,16.339,11.0,64.0,20.453,29.3154,29.1199,40.528,38.4282,48.5223,49.7162,38.635,32.022,33.7272,43.3324,69.2113,1.435,0.7647058823529411
186,2018_Murray_St_,OVC,32,26,111.065,101.1102,0.745178,55.026,47.227,17.6123,12.0,64.0,18.0199,32.948,27.6121,37.37,30.5106,54.436,47.673,37.264,30.96,39.9104,35.088,66.6248,-0.3854,0.8125
187,2018_UNC_Greensboro,SC,35,27,103.7191,95.525,0.721086,51.7137,47.532,19.8269,13.0,64.0,21.426,33.735,23.921,26.0336,39.2293,51.113,47.362,35.0162,31.92,45.528,40.9286,65.032,-1.57,0.7714285714285715
188,2018_Montana,BSky,34,26,107.0123,98.869,0.716589,51.2157,48.45,17.4103,14.0,64.0,21.23,33.537,26.162,38.352,41.4317,51.4114,46.339,33.7234,35.2186,27.2341,32.328,67.9187,-1.163,0.7647058823529411
189,2018_Stephen_F__Austin,Slnd,35,28,104.7171,97.652,0.691896,53.181,49.7109,20.7305,14.0,64.0,25.91,32.066,28.5165,40.528,50.3351,51.7102,47.468,37.455,35.6211,32.3296,38.622,70.851,-1.874,0.8
190,2018_Georgia_St_,SB,35,24,109.189,101.8117,0.688897,53.956,47.123,16.758,15.0,64.0,20.646,25.6269,33.4329,30.9251,38.6285,50.9139,44.09,38.732,33.8109,41.478,46.2347,66.5255,-5.1115,0.6857142857142857
191,2018_Bucknell,Pat,35,25,108.597,101.8115,0.6770101,53.956,47.84,17.073,14.0,64.0,17.0257,27.0229,27.5113,42.61,34.5211,55.028,47.055,34.8173,33.161,39.2123,31.72,71.731,-3.085,0.7142857142857143
192,2018_Penn,Ivy,33,24,104.0186,98.059,0.666211,52.986,47.019,16.652,16.0,64.0,17.0257,23.8309,22.68,33.4171,31.8136,53.351,48.089,34.8173,30.02,42.072,32.632,68.9132,-3.39,0.7272727272727273
193,2018_Marshall,CUSA,36,25,108.891,103.0144,0.6515115,54.732,49.9118,17.285,13.0,32.0,18.417,22.4328,32.3311,33.1182,28.963,55.521,48.7122,35.9109,35.0168,45.528,30.812,74.75,-2.579,0.6944444444444444
194,2018_Charleston,CAA,34,26,107.0124,104.5172,0.5675136,52.794,49.9118,15.115,13.0,64.0,17.8214,25.5274,27.9136,36.682,32.1144,52.086,48.7122,35.9109,34.6143,37.3162,36.4132,64.8326,-2.177,0.7647058823529411
195,2018_Wright_St_,Horz,35,25,99.7256,97.551,0.5640138,48.6273,48.345,18.618,14.0,64.0,21.036,28.7175,25.343,35.3116,29.988,47.7258,45.828,33.5243,34.7152,35.0242,39.4241,68.1178,-3.593,0.7142857142857143
196,2018_Lipscomb,ASun,33,23,103.6193,102.1122,0.5411149,51.5146,52.0231,20.0277,15.0,64.0,19.979,27.4216,24.323,40.627,38.4282,53.256,52.8281,32.7284,33.8109,39.1128,36.9151,74.76,-3.188,0.696969696969697
197,2018_Iona,MAAC,34,20,109.286,107.9243,0.5341153,53.956,52.5251,16.033,15.0,64.0,18.8143,24.5298,30.8269,30.227,28.659,51.511,51.7247,38.336,35.8219,40.888,35.499,70.368,-7.3158,0.5882352941176471
198,2018_UMBC,AE,36,25,102.5207,102.5131,0.4981164,52.2113,51.6214,17.285,16.0,32.0,20.744,25.926,28.3157,30.227,30.8113,48.1242,51.0219,38.24,35.0168,44.344,40.5275,68.1177,-4.8113,0.6944444444444444
199,2018_Cal_St__Fullerton,BW,32,20,102.0223,102.8134,0.4775171,51.6141,48.244,20.7305,15.0,64.0,18.2183,26.0256,28.9185,45.62,35.2221,52.086,45.013,33.8228,36.4253,28.7328,33.343,69.598,-5.4119,0.625
200,2018_Radford,BSth,36,23,101.8226,103.2151,0.4604182,49.3236,50.1131,18.719,16.0,64.0,20.268,32.066,28.0141,31.2241,31.7133,47.1283,48.9131,35.0162,34.6143,39.5114,39.3238,63.0344,-6.514,0.6388888888888888
201,2018_Texas_Southern,SWAC,36,16,105.0161,112.6318,0.309125,50.5186,51.2191,17.285,16.0,64.0,16.2302,28.5182,32.5313,42.98,31.2121,48.5223,49.4153,35.9109,36.6261,37.0174,32.939,71.44,-10.9221,0.4444444444444444
202,2018_LIU,NEC,35,18,102.2214,110.2285,0.2955257,52.1116,50.0127,19.5254,16.0,64.0,16.5285,29.4145,29.8228,38.747,31.8136,52.376,50.5197,34.6188,32.842,39.2123,34.267,71.634,-13.1268,0.5142857142857142
203,2018_North_Carolina_Central,MEAC,35,19,95.3322,110.529,0.1546324,50.4189,48.555,20.8312,16.0,64.0,16.8269,32.948,29.7222,30.3269,34.3207,51.3121,48.191,32.3301,32.842,31.2314,38.2208,65.1317,-12.0245,0.5428571428571428
204,2008_Kansas,B12,40,37,122.12,86.42,0.98151,56.65,44.39,19.148,1.0,1.0,22.499,37.624,29.133,36.4176,31.06,55.46,41.24,39.712,32.854,29.3286,38.3284,67.0117,9.93,0.925
205,2008_Memphis,CUSA,40,38,117.76,86.93,0.97032,52.753,43.45,16.67,1.0,2.0,22.594,37.821,29.649,40.464,31.773,52.929,42.61,34.9169,30.27,35.2146,28.726,68.572,9.05,0.95
206,2008_UCLA,P10,39,35,116.98,87.75,0.96473,52.273,46.535,19.148,1.0,4.0,21.8137,39.212,27.25,37.3144,25.61,52.437,45.464,34.4193,32.957,28.0304,27.514,64.4213,10.72,0.8974358974358975
207,2008_North_Carolina,ACC,39,36,123.61,92.826,0.96434,53.047,48.29,18.842,1.0,4.0,21.1172,42.51,29.03,38.0126,25.711,52.144,47.8137,37.28,32.645,22.6339,34.2164,73.08,11.91,0.9230769230769231
208,2008_Wisconsin,B10,36,31,113.336,86.31,0.95805,50.6138,43.45,19.568,3.0,16.0,21.9131,36.253,28.625,39.98,25.48,49.3128,41.75,35.6144,31.322,31.8229,33.0123,61.4306,8.28,0.8611111111111112
209,2008_Louisville,BE,36,27,112.839,87.44,0.94946,53.145,44.17,20.2105,3.0,8.0,21.7141,33.4144,30.991,36.5172,33.5106,53.519,43.116,35.0168,30.51,38.768,34.618,65.5171,4.716,0.75
210,2008_Duke,ACC,34,28,116.61,90.81,0.94667,53.638,47.667,18.326,2.0,32.0,24.721,33.9121,33.7212,40.953,31.976,51.751,47.0106,37.757,32.957,39.264,25.01,71.813,8.96,0.8235294117647058
211,2008_Texas,B12,38,31,121.33,94.741,0.94508,51.5106,45.721,14.21,2.0,8.0,17.9317,36.349,33.6208,32.0276,31.06,48.5162,43.218,38.048,33.268,34.9153,38.1281,63.0265,8.47,0.8157894736842105
212,2008_Georgetown,BE,34,28,113.732,88.86,0.94509,56.74,41.91,21.318,2.0,32.0,19.8245,33.1153,32.7156,34.0237,36.0161,56.23,40.52,38.437,29.64,40.25,35.521,61.3311,7.79,0.8235294117647058
213,2008_Washington_St_,P10,35,26,114.127,90.78,0.93321,53.734,46.741,17.011,4.0,16.0,21.9131,27.8303,29.854,38.5115,28.432,53.027,45.36,36.891,33.164,33.9171,32.4103,58.3334,4.914,0.7428571428571429
214,2008_Stanford,P10,36,28,113.533,90.79,0.929111,49.817,44.39,18.842,3.0,16.0,17.7321,39.113,29.237,39.687,32.892,48.0182,42.16,36.6102,33.372,27.1315,28.32,63.5256,6.71,0.7777777777777778
215,2008_Marquette,BE,35,25,114.823,92.018,0.927612,50.6138,46.329,18.739,6.0,32.0,23.943,38.217,33.4192,37.5139,41.0262,49.0139,46.796,35.8135,30.48,33.6181,31.159,66.9121,3.822,0.7142857142857143
216,2008_Clemson,ACC,34,24,113.93,91.312,0.926913,51.987,48.185,20.3117,5.0,64.0,24.624,39.87,36.4301,30.6302,33.8116,49.7114,49.0192,37.563,30.48,33.3189,28.624,67.991,4.419,0.7058823529411765
217,2008_Davidson,SC,36,29,115.416,92.625,0.926814,54.123,49.314,17.314,10.0,8.0,24.333,32.4185,28.523,26.3332,37.3186,54.11,47.0106,36.1116,35.5186,40.642,37.8274,66.8129,1.634,0.8055555555555556
218,2008_Tennessee,SEC,36,31,115.318,92.524,0.926615,52.465,49.1126,18.224,2.0,16.0,24.721,36.253,34.6251,38.0126,39.6233,51.556,50.3245,35.8135,31.22,38.966,35.9225,71.118,9.24,0.8611111111111112
219,2008_Xavier,A10,37,30,116.311,94.235,0.918016,54.614,47.15,19.883,3.0,8.0,19.6258,35.868,30.16,42.429,31.468,52.243,45.254,39.124,33.685,36.5108,36.5242,64.1224,4.718,0.8108108108108109
220,2008_Michigan_St_,B10,36,27,115.319,93.629,0.917217,52.658,46.026,21.1168,5.0,16.0,18.9286,39.59,31.6117,33.5248,33.198,51.652,45.667,37.183,31.119,24.4335,37.2253,63.6249,5.113,0.75
221,2008_Texas_A_M,B12,36,25,112.838,92.12,0.911818,52.084,44.917,19.253,9.0,32.0,17.4327,35.088,28.117,41.84,26.715,51.264,42.27,35.7142,33.895,30.1272,31.264,62.1294,3.026,0.6944444444444444
222,2008_West_Virginia,BE,37,26,114.526,93.63,0.910619,51.411,48.08,16.46,7.0,16.0,22.874,34.411,31.2106,36.6166,39.7235,50.11,45.254,36.0122,35.821,33.9171,32.4103,63.9232,2.628,0.7027027027027027
223,2008_Kansas_St_,B12,33,21,115.22,94.437,0.90862,49.518,48.398,20.8153,11.0,32.0,22.2109,42.32,30.364,37.4143,38.3202,50.296,44.945,32.0285,37.2282,32.2214,31.574,70.13,1.038,0.6363636363636364
224,2008_Drake,MVC,33,28,120.04,98.696,0.905321,52.658,50.4195,18.022,5.0,64.0,24.14,36.736,33.1178,35.221,23.96,50.584,49.5209,36.796,34.5129,46.11,39.4307,62.8277,5.212,0.8484848484848485
225,2008_Purdue,B10,34,25,110.851,91.413,0.901122,49.1195,49.1126,19.148,6.0,32.0,26.07,33.1153,30.991,37.1154,42.6288,45.3282,47.6129,37.374,34.8145,35.7129,31.574,66.8125,3.824,0.7352941176470589
226,2008_Pittsburgh,BE,37,27,116.97,96.867,0.897923,50.813,47.978,18.224,4.0,32.0,20.9181,39.311,33.9221,36.1187,28.635,50.877,46.81,33.8217,33.473,30.4262,34.4173,63.6252,5.211,0.7297297297297297
227,2008_Connecticut,BE,33,24,115.615,95.958,0.896124,50.6138,44.28,19.457,4.0,64.0,17.3329,39.59,34.2237,48.14,23.55,49.5121,40.52,36.1116,34.8145,24.7332,32.092,67.3103,4.321,0.7272727272727273
228,2008_Arizona,P10,34,19,116.112,96.463,0.894925,53.929,48.7111,18.634,10.0,64.0,19.0281,27.8303,33.4192,40.464,30.453,51.264,47.5122,39.615,34.5129,32.1218,28.218,63.6251,1.536,0.5588235294117647
